Date,kWh produced,On/Off,location,type,ID
2017-01-02,17.396436,1,280,C,8
2017-01-03,86.722893,1,280,C,8
2017-01-04,88.393873,1,280,C,8
2017-01-05,4.083969,1,280,C,8
2017-01-06,11.699608,1,280,C,8
2017-01-07,44.870781,1,280,C,8
2017-01-08,1.850915,1,280,C,8
2017-01-09,31.073649,1,280,C,8
2017-01-10,27.552762,1,280,C,8
2017-01-11,0.0,0,280,C,8
2017-01-12,83.264916,1,280,C,8
2017-01-13,86.256612,1,280,C,8
2017-01-14,54.623755,1,280,C,8
2017-01-15,4.263594,1,280,C,8
2017-01-16,0.0,0,280,C,8
2017-01-17,0.0,0,280,C,8
2017-01-18,0.0,0,280,C,8
2017-01-19,0.0,0,280,C,8
2017-01-20,0.0,0,280,C,8
2017-01-21,3.269987,1,280,C,8
2017-01-22,0.0,0,280,C,8
2017-01-23,5.939754,1,280,C,8
2017-01-24,3.675338,1,280,C,8
2017-01-25,5.459922,1,280,C,8
2017-01-26,6.958939,1,280,C,8
2017-01-27,6.896906,1,280,C,8
2017-01-28,12.051272,1,280,C,8
2017-01-29,44.564783,1,280,C,8
2017-01-30,21.48784,1,280,C,8
2017-01-31,5.588445,1,280,C,8
2017-02-01,39.285708,1,280,C,8
2017-02-02,20.998625,1,280,C,8
2017-02-03,5.093316,1,280,C,8
2017-02-04,11.491027,1,280,C,8
2017-02-05,2.834561,1,280,C,8
2017-02-06,14.420744,1,280,C,8
2017-02-07,81.342308,1,280,C,8
2017-02-08,83.819934,1,280,C,8
2017-02-09,63.947745,1,280,C,8
2017-02-10,45.95994,1,280,C,8
2017-02-11,70.15184,1,280,C,8
2017-02-12,84.799351,1,280,C,8
2017-02-13,73.164817,1,280,C,8
2017-02-14,21.932873,1,280,C,8
2017-02-15,4.006153,1,280,C,8
2017-02-16,58.721468,1,280,C,8
2017-02-17,39.134825,1,280,C,8
2017-02-18,9.891755,1,280,C,8
2017-02-19,51.638498,1,280,C,8
2017-02-20,87.16108,1,280,C,8
2017-02-21,66.733629,1,280,C,8
2017-02-22,0.0,0,280,C,8
2017-02-23,0.0,0,280,C,8
2017-02-24,67.459743,1,280,C,8
2017-02-25,84.792763,1,280,C,8
2017-02-26,91.463316,1,280,C,8
2017-02-27,87.553337,1,280,C,8
2017-02-28,89.937265,1,280,C,8
2017-03-01,39.528712,1,280,C,8
2017-03-02,61.185201,1,280,C,8
2017-03-03,21.202984,1,280,C,8
2017-03-04,8.126042,1,280,C,8
2017-03-05,54.75954,1,280,C,8
2017-03-06,4.113127,1,280,C,8
2017-03-07,4.603609,1,280,C,8
2017-03-08,50.826161,1,280,C,8
2017-03-09,67.689567,1,280,C,8
2017-03-10,8.182555,1,280,C,8
2017-03-11,7.012587,1,280,C,8
2017-03-12,28.863473,1,280,C,8
2017-03-13,9.054896,1,280,C,8
2017-03-14,54.40518,1,280,C,8
2017-03-15,13.119263,1,280,C,8
2017-03-16,27.413229,1,280,C,8
2017-03-17,84.336583,1,280,C,8
2017-03-18,78.371131,1,280,C,8
2017-03-19,85.889166,1,280,C,8
2017-03-20,90.38417,1,280,C,8
2017-03-21,72.270422,1,280,C,8
2017-03-22,19.018712,1,280,C,8
2017-03-23,48.936806,1,280,C,8
2017-03-24,34.118996,1,280,C,8
2017-03-25,6.772032,1,280,C,8
2017-03-26,8.981833,1,280,C,8
2017-03-27,6.57098,1,280,C,8
2017-03-28,12.599435,1,280,C,8
2017-03-29,53.298194,1,280,C,8
2017-03-30,36.743596,1,280,C,8
2017-03-31,28.238569,1,280,C,8
2017-04-01,2.768645,1,280,C,8
2017-04-02,16.92274,1,280,C,8
2017-04-03,2.056706,1,280,C,8
2017-04-04,2.181502,1,280,C,8
2017-04-05,63.691012,1,280,C,8
2017-04-06,47.00063,1,280,C,8
2017-04-07,35.547664,1,280,C,8
2017-04-08,2.080421,1,280,C,8
2017-04-09,5.583298,1,280,C,8
2017-04-10,64.636459,1,280,C,8
2017-04-11,35.439889,1,280,C,8
2017-04-12,67.759308,1,280,C,8
2017-04-13,45.270986,1,280,C,8
2017-04-14,37.072068,1,280,C,8
2017-04-15,81.013901,1,280,C,8
2017-04-16,35.015872,1,280,C,8
2017-04-17,31.501236,1,280,C,8
2017-04-18,22.210325,1,280,C,8
2017-04-19,3.998282,1,280,C,8
2017-04-20,10.783629,1,280,C,8
2017-04-21,61.557251,1,280,C,8
2017-04-22,70.236454,1,280,C,8
2017-04-23,47.333441,1,280,C,8
2017-04-24,49.62244,1,280,C,8
2017-04-25,39.439503,1,280,C,8
2017-04-26,7.213825,1,280,C,8
2017-04-27,29.290971,1,280,C,8
2017-04-28,20.942965,1,280,C,8
2017-04-29,14.655501,1,280,C,8
2017-04-30,69.39939,1,280,C,8
2017-05-01,22.262808,1,280,C,8
2017-05-02,47.685307,1,280,C,8
2017-05-03,65.432384,1,280,C,8
2017-05-04,83.599055,1,280,C,8
2017-05-05,40.909863,1,280,C,8
2017-05-06,31.427232,1,280,C,8
2017-05-07,31.86859,1,280,C,8
2017-05-08,41.272019,1,280,C,8
2017-05-09,14.895609,1,280,C,8
2017-05-10,4.096907,1,280,C,8
2017-05-11,29.280044,1,280,C,8
2017-05-12,9.113014,1,280,C,8
2017-05-13,6.596028,1,280,C,8
2017-05-14,18.026054,1,280,C,8
2017-05-15,5.81833,1,280,C,8
2017-05-16,20.987314,1,280,C,8
2017-05-17,12.067769,1,280,C,8
2017-05-18,28.36416,1,280,C,8
2017-05-19,40.059844,1,280,C,8
2017-05-20,11.496161,1,280,C,8
2017-05-21,6.823397,1,280,C,8
2017-05-22,9.705956,1,280,C,8
2017-05-23,25.756751,1,280,C,8
2017-05-24,13.335556,1,280,C,8
2017-05-25,8.138017,1,280,C,8
2017-05-26,7.830852,1,280,C,8
2017-05-27,21.651752,1,280,C,8
2017-05-28,21.34783,1,280,C,8
2017-05-29,6.9732,1,280,C,8
2017-05-30,47.141152,1,280,C,8
2017-05-31,17.701365,1,280,C,8
2017-06-01,3.409444,1,280,C,8
2017-06-02,4.429467,1,280,C,8
2017-06-03,7.338636,1,280,C,8
2017-06-04,21.727421,1,280,C,8
2017-06-05,33.060765,1,280,C,8
2017-06-06,90.778635,1,280,C,8
2017-06-07,91.034105,1,280,C,8
2017-06-08,33.208922,1,280,C,8
2017-06-09,13.389088,1,280,C,8
2017-06-10,20.706826,1,280,C,8
2017-06-11,42.770707,1,280,C,8
2017-06-12,71.607047,1,280,C,8
2017-06-13,24.365632,1,280,C,8
2017-06-14,3.759425,1,280,C,8
2017-06-15,24.738741,1,280,C,8
2017-06-16,58.880543,1,280,C,8
2017-06-17,12.375208,1,280,C,8
2017-06-18,2.962589,1,280,C,8
2017-06-19,4.411773,1,280,C,8
2017-06-20,32.088223,1,280,C,8
2017-06-21,6.258434,1,280,C,8
2017-06-22,67.568179,1,280,C,8
2017-06-23,69.663062,1,280,C,8
2017-06-24,56.397641,1,280,C,8
2017-06-25,27.327557,1,280,C,8
2017-06-26,19.118173,1,280,C,8
2017-06-27,16.852245,1,280,C,8
2017-06-28,26.205818,1,280,C,8
2017-06-29,2.519637,1,280,C,8
2017-06-30,16.81332,1,280,C,8
2017-07-01,31.028698,1,280,C,8
2017-07-02,32.672527,1,280,C,8
2017-07-03,57.73821,1,280,C,8
2017-07-04,7.338126,1,280,C,8
2017-07-05,11.931687,1,280,C,8
2017-07-06,6.455838,1,280,C,8
2017-07-07,5.735523,1,280,C,8
2017-07-08,7.51621,1,280,C,8
2017-07-09,2.973792,1,280,C,8
2017-07-10,5.549461,1,280,C,8
2017-07-11,13.962878,1,280,C,8
2017-07-12,40.665154,1,280,C,8
2017-07-13,5.190691,1,280,C,8
2017-07-14,15.119013,1,280,C,8
2017-07-15,9.838824,1,280,C,8
2017-07-16,31.374576,1,280,C,8
2017-07-17,5.821401,1,280,C,8
2017-07-18,12.022504,1,280,C,8
2017-07-19,29.334745,1,280,C,8
2017-07-20,12.75449,1,280,C,8
2017-07-21,8.695236,1,280,C,8
2017-07-22,12.330768,1,280,C,8
2017-07-23,12.319091,1,280,C,8
2017-07-24,5.350855,1,280,C,8
2017-07-25,36.08028,1,280,C,8
2017-07-26,11.712558,1,280,C,8
2017-07-27,24.892782,1,280,C,8
2017-07-28,80.077225,1,280,C,8
2017-07-29,58.015674,1,280,C,8
2017-07-30,40.415673,1,280,C,8
2017-07-31,14.986405,1,280,C,8
2017-08-01,3.275525,1,280,C,8
2017-08-02,16.278884,1,280,C,8
2017-08-03,88.310512,1,280,C,8
2017-08-04,71.919787,1,280,C,8
2017-08-05,19.002767,1,280,C,8
2017-08-06,14.122368,1,280,C,8
2017-08-07,8.074043,1,280,C,8
2017-08-08,18.72701,1,280,C,8
2017-08-09,38.200971,1,280,C,8
2017-08-10,6.543056,1,280,C,8
2017-08-11,2.205325,1,280,C,8
2017-08-12,27.467873,1,280,C,8
2017-08-13,4.579653,1,280,C,8
2017-08-14,11.170556,1,280,C,8
2017-08-15,4.662257,1,280,C,8
2017-08-16,2.002258,1,280,C,8
2017-08-17,22.837729,1,280,C,8
2017-08-18,42.231902,1,280,C,8
2017-08-19,58.499903,1,280,C,8
2017-08-20,54.923933,1,280,C,8
2017-08-21,4.46327,1,280,C,8
2017-08-22,3.093427,1,280,C,8
2017-08-23,12.620346,1,280,C,8
2017-08-24,16.702975,1,280,C,8
2017-08-25,5.273708,1,280,C,8
2017-08-26,3.415454,1,280,C,8
2017-08-27,4.031859,1,280,C,8
2017-08-28,0.0,0,280,C,8
2017-08-29,8.085024,1,280,C,8
2017-08-30,10.804175,1,280,C,8
2017-08-31,15.729086,1,280,C,8
2017-09-01,2.288386,1,280,C,8
2017-09-02,1.948993,1,280,C,8
2017-09-03,0.0,0,280,C,8
2017-09-04,2.09507,1,280,C,8
2017-09-05,10.494261,1,280,C,8
2017-09-06,28.161634,1,280,C,8
2017-09-07,14.694227,1,280,C,8
2017-09-08,70.785342,1,280,C,8
2017-09-09,6.483288,1,280,C,8
2017-09-10,73.871814,1,280,C,8
2017-09-11,0.0,0,280,C,8
2017-09-12,72.098263,1,280,C,8
2017-09-13,0.0,0,280,C,8
2017-09-14,70.8334,1,280,C,8
2017-09-15,55.007635,1,280,C,8
2017-09-16,12.424552,1,280,C,8
2017-09-17,2.349548,1,280,C,8
2017-09-18,1.899978,1,280,C,8
2017-09-19,4.332553,1,280,C,8
2017-09-20,12.135632,1,280,C,8
2017-09-21,6.420196,1,280,C,8
2017-09-22,0.0,0,280,C,8
2017-09-23,0.0,0,280,C,8
2017-09-24,3.579157,1,280,C,8
2017-09-25,4.988492,1,280,C,8
2017-09-26,8.893003,1,280,C,8
2017-09-27,12.368675,1,280,C,8
2017-09-28,5.76717,1,280,C,8
2017-09-29,7.772763,1,280,C,8
2017-09-30,4.510164,1,280,C,8
2017-10-01,39.996226,1,280,C,8
2017-10-02,82.422615,1,280,C,8
2017-10-03,42.533554,1,280,C,8
2017-10-04,85.432991,1,280,C,8
2017-10-05,92.13043,1,280,C,8
2017-10-06,53.472167,1,280,C,8
2017-10-07,66.634339,1,280,C,8
2017-10-08,14.32057,1,280,C,8
2017-10-09,9.642449,1,280,C,8
2017-10-10,50.857154,1,280,C,8
2017-10-11,91.25258,1,280,C,8
2017-10-12,65.302407,1,280,C,8
2017-10-13,62.050678,1,280,C,8
2017-10-14,53.166418,1,280,C,8
2017-10-15,16.648696,1,280,C,8
2017-10-16,24.53901,1,280,C,8
2017-10-17,47.252772,1,280,C,8
2017-10-18,2.927945,1,280,C,8
2017-10-19,4.520499,1,280,C,8
2017-10-20,74.262175,1,280,C,8
2017-10-21,30.530098,1,280,C,8
2017-10-22,74.985963,1,280,C,8
2017-10-23,52.863534,1,280,C,8
2017-10-24,58.425597,1,280,C,8
2017-10-25,71.940497,1,280,C,8
2017-10-26,24.97643,1,280,C,8
2017-10-27,40.888403,1,280,C,8
2017-10-28,88.046155,1,280,C,8
2017-10-29,0.0,0,280,C,8
2017-10-30,25.249418,1,280,C,8
2017-10-31,40.355849,1,280,C,8
2017-11-01,52.067568,1,280,C,8
2017-11-02,7.837698,1,280,C,8
2017-11-03,4.858881,1,280,C,8
2017-11-04,24.608286,1,280,C,8
2017-11-05,11.409568,1,280,C,8
2017-11-06,2.599988,1,280,C,8
2017-11-07,3.333245,1,280,C,8
2017-11-08,3.901676,1,280,C,8
2017-11-09,27.863216,1,280,C,8
2017-11-10,66.651003,1,280,C,8
2017-11-11,23.292169,1,280,C,8
2017-11-12,12.72109,1,280,C,8
2017-11-13,28.611223,1,280,C,8
2017-11-14,55.311799,1,280,C,8
2017-11-15,19.52403,1,280,C,8
2017-11-16,30.836913,1,280,C,8
2017-11-17,10.036657,1,280,C,8
2017-11-18,54.264137,1,280,C,8
2017-11-19,67.653895,1,280,C,8
2017-11-20,26.606615,1,280,C,8
2017-11-21,42.943247,1,280,C,8
2017-11-22,0.0,0,280,C,8
2017-11-23,91.408976,1,280,C,8
2017-11-24,13.951303,1,280,C,8
2017-11-25,10.617184,1,280,C,8
2017-11-26,56.820571,1,280,C,8
2017-11-27,85.257486,1,280,C,8
2017-11-28,77.631399,1,280,C,8
2017-11-29,10.414635,1,280,C,8
2017-11-30,2.187666,1,280,C,8
2017-12-01,1.928459,1,280,C,8
2017-12-02,23.709571,1,280,C,8
2017-12-03,34.896961,1,280,C,8
2017-12-04,21.996254,1,280,C,8
2017-12-05,59.031853,1,280,C,8
2017-12-06,87.489881,1,280,C,8
2017-12-07,0.0,0,280,C,8
2017-12-08,56.900717,1,280,C,8
2017-12-09,58.469401,1,280,C,8
2017-12-10,73.480637,1,280,C,8
2017-12-11,32.453611,1,280,C,8
2017-12-12,36.714433,1,280,C,8
2017-12-13,89.007126,1,280,C,8
2017-12-14,60.001938,1,280,C,8
2017-12-15,10.37621,1,280,C,8
2017-12-16,16.013989,1,280,C,8
2017-12-17,19.657053,1,280,C,8
2017-12-18,3.924985,1,280,C,8
2017-12-19,7.733994,1,280,C,8
2017-12-20,7.703471,1,280,C,8
2017-12-21,10.367877,1,280,C,8
2017-12-22,5.645975,1,280,C,8
2017-12-23,92.277467,1,280,C,8
2017-12-24,0.0,0,280,C,8
2017-12-25,0.0,0,280,C,8
2017-12-26,0.0,0,280,C,8
2017-12-27,52.646557,1,280,C,8
2017-12-28,59.371005,1,280,C,8
2017-12-29,73.577048,1,280,C,8
2017-12-30,86.627078,1,280,C,8
2017-12-31,83.651621,1,280,C,8
2018-01-01,83.678423,1,280,C,8
2018-01-02,58.274465,1,280,C,8
2018-01-03,0.0,0,280,C,8
2018-01-04,81.59705,1,280,C,8
2018-01-05,67.163284,1,280,C,8
2018-01-06,19.743078,1,280,C,8
2018-01-07,76.054905,1,280,C,8
2018-01-08,85.213588,1,280,C,8
2018-01-09,33.917521,1,280,C,8
2018-01-10,4.664178,1,280,C,8
2018-01-11,2.590459,1,280,C,8
2018-01-12,3.031196,1,280,C,8
2018-01-13,23.507473,1,280,C,8
2018-01-14,32.848349,1,280,C,8
2018-01-15,89.274312,1,280,C,8
2018-01-16,80.874059,1,280,C,8
2018-01-17,67.990683,1,280,C,8
2018-01-18,87.164095,1,280,C,8
2018-01-19,29.653974,1,280,C,8
2018-01-20,18.678808,1,280,C,8
2018-01-21,6.998283,1,280,C,8
2018-01-22,19.285673,1,280,C,8
2018-01-23,79.37417,1,280,C,8
2018-01-24,0.0,0,280,C,8
2018-01-25,63.319806,1,280,C,8
2018-01-26,6.454729,1,280,C,8
2018-01-27,73.679912,1,280,C,8
2018-01-28,91.846342,1,280,C,8
2018-01-29,0.0,0,280,C,8
2018-01-30,28.801993,1,280,C,8
2018-01-31,85.419582,1,280,C,8
2018-02-01,79.853838,1,280,C,8
2018-02-02,26.011813,1,280,C,8
2018-02-03,9.89498,1,280,C,8
2018-02-04,52.838434,1,280,C,8
2018-02-05,29.47488,1,280,C,8
2018-02-06,5.202292,1,280,C,8
2018-02-07,0.0,0,280,C,8
2018-02-08,7.530454,1,280,C,8
2018-02-09,34.779272,1,280,C,8
2018-02-10,14.278688,1,280,C,8
2018-02-11,91.580372,1,280,C,8
2018-02-12,55.367628,1,280,C,8
2018-02-13,30.972513,1,280,C,8
2018-02-14,59.803566,1,280,C,8
2018-02-15,68.125762,1,280,C,8
2018-02-16,26.137012,1,280,C,8
2018-02-17,0.0,0,280,C,8
2018-02-18,6.325111,1,280,C,8
2018-02-19,3.221631,1,280,C,8
2018-02-20,3.187297,1,280,C,8
2018-02-21,4.627443,1,280,C,8
2018-02-22,3.268845,1,280,C,8
2018-02-23,40.454735,1,280,C,8
2018-02-24,70.715516,1,280,C,8
2018-02-25,50.8918,1,280,C,8
2018-02-26,59.434483,1,280,C,8
2018-02-27,21.894683,1,280,C,8
2018-02-28,89.788629,1,280,C,8
2018-03-01,0.0,0,280,C,8
2018-03-02,0.0,0,280,C,8
2018-03-03,79.359884,1,280,C,8
2018-03-04,34.242728,1,280,C,8
2018-03-05,34.117606,1,280,C,8
2018-03-06,5.282165,1,280,C,8
2018-03-07,0.0,0,280,C,8
2018-03-08,80.504526,1,280,C,8
2018-03-09,23.053474,1,280,C,8
2018-03-10,13.770973,1,280,C,8
2018-03-11,14.502286,1,280,C,8
2018-03-12,2.998209,1,280,C,8
2018-03-13,27.060155,1,280,C,8
2018-03-14,7.719903,1,280,C,8
2018-03-15,88.869469,1,280,C,8
2018-03-16,0.0,0,280,C,8
2018-03-17,0.0,0,280,C,8
2018-03-18,0.0,0,280,C,8
2018-03-19,60.172066,1,280,C,8
2018-03-20,58.127458,1,280,C,8
2018-03-21,15.81335,1,280,C,8
2018-03-22,49.494528,1,280,C,8
2018-03-23,29.757456,1,280,C,8
2018-03-24,4.132218,1,280,C,8
2018-03-25,2.307838,1,280,C,8
2018-03-26,3.088333,1,280,C,8
2018-03-27,14.129493,1,280,C,8
2018-03-28,8.838932,1,280,C,8
2018-03-29,26.821757,1,280,C,8
2018-03-30,39.764798,1,280,C,8
2018-03-31,11.903438,1,280,C,8
2018-04-01,13.306491,1,280,C,8
2018-04-02,12.964532,1,280,C,8
2018-04-03,64.052468,1,280,C,8
2018-04-04,26.389934,1,280,C,8
2018-04-05,87.262736,1,280,C,8
2018-04-06,26.32972,1,280,C,8
2018-04-07,13.358998,1,280,C,8
2018-04-08,2.657128,1,280,C,8
2018-04-09,32.587698,1,280,C,8
2018-04-10,31.391171,1,280,C,8
2018-04-11,76.49266,1,280,C,8
2018-04-12,66.400782,1,280,C,8
2018-04-13,8.206257,1,280,C,8
2018-04-14,15.909432,1,280,C,8
2018-04-15,3.09401,1,280,C,8
2018-04-16,14.406066,1,280,C,8
2018-04-17,7.378857,1,280,C,8
2018-04-18,3.772914,1,280,C,8
2018-04-19,11.803589,1,280,C,8
2018-04-20,18.198348,1,280,C,8
2018-04-21,7.63784,1,280,C,8
2018-04-22,17.962768,1,280,C,8
2018-04-23,55.409217,1,280,C,8
2018-04-24,48.906951,1,280,C,8
2018-04-25,76.000055,1,280,C,8
2018-04-26,59.391151,1,280,C,8
2018-04-27,13.751063,1,280,C,8
2018-04-28,9.72084,1,280,C,8
2018-04-29,30.049865,1,280,C,8
2018-04-30,81.97501,1,280,C,8
2018-05-01,82.909136,1,280,C,8
2018-05-02,46.172399,1,280,C,8
2018-05-03,13.149496,1,280,C,8
2018-05-04,3.137468,1,280,C,8
2018-05-05,14.241673,1,280,C,8
2018-05-06,11.719767,1,280,C,8
2018-05-07,10.632724,1,280,C,8
2018-05-08,12.527155,1,280,C,8
2018-05-09,10.068524,1,280,C,8
2018-05-10,22.860862,1,280,C,8
2018-05-11,4.11643,1,280,C,8
2018-05-12,10.567881,1,280,C,8
2018-05-13,15.696092,1,280,C,8
2018-05-14,23.195679,1,280,C,8
2018-05-15,12.52214,1,280,C,8
2018-05-16,73.981437,1,280,C,8
2018-05-17,77.464343,1,280,C,8
2018-05-18,23.496218,1,280,C,8
2018-05-19,3.457536,1,280,C,8
2018-05-20,9.25915,1,280,C,8
2018-05-21,31.418997,1,280,C,8
2018-05-22,30.929348,1,280,C,8
2018-05-23,30.244403,1,280,C,8
2018-05-24,23.562353,1,280,C,8
2018-05-25,20.152678,1,280,C,8
2018-05-26,42.400719,1,280,C,8
2018-05-27,28.950412,1,280,C,8
2018-05-28,10.773488,1,280,C,8
2018-05-29,17.674218,1,280,C,8
2018-05-30,2.495192,1,280,C,8
2018-05-31,6.549386,1,280,C,8
2018-06-01,7.678596,1,280,C,8
2018-06-02,17.368652,1,280,C,8
2018-06-03,3.216409,1,280,C,8
2018-06-04,5.883939,1,280,C,8
2018-06-05,9.029738,1,280,C,8
2018-06-06,5.444787,1,280,C,8
2018-06-07,6.390962,1,280,C,8
2018-06-08,8.185207,1,280,C,8
2018-06-09,27.450474,1,280,C,8
2018-06-10,23.067063,1,280,C,8
2018-06-11,15.792756,1,280,C,8
2018-06-12,27.04199,1,280,C,8
2018-06-13,22.502974,1,280,C,8
2018-06-14,52.343551,1,280,C,8
2018-06-15,2.952889,1,280,C,8
2018-06-16,10.696001,1,280,C,8
2018-06-17,43.602587,1,280,C,8
2018-06-18,49.930339,1,280,C,8
2018-06-19,24.206945,1,280,C,8
2018-06-20,59.666641,1,280,C,8
2018-06-21,83.330891,1,280,C,8
2018-06-22,81.21878,1,280,C,8
2018-06-23,62.692196,1,280,C,8
2018-06-24,25.56457,1,280,C,8
2018-06-25,45.253971,1,280,C,8
2018-06-26,19.686261,1,280,C,8
2018-06-27,8.428308,1,280,C,8
2018-06-28,18.961698,1,280,C,8
2018-06-29,12.215108,1,280,C,8
2018-06-30,51.768888,1,280,C,8
2018-07-01,40.602012,1,280,C,8
2018-07-02,33.006437,1,280,C,8
2018-07-03,9.311071,1,280,C,8
2018-07-04,3.710217,1,280,C,8
2018-07-05,8.224677,1,280,C,8
2018-07-06,23.326826,1,280,C,8
2018-07-07,11.263916,1,280,C,8
2018-07-08,13.081063,1,280,C,8
2018-07-09,19.884741,1,280,C,8
2018-07-10,55.218569,1,280,C,8
2018-07-11,26.60392,1,280,C,8
2018-07-12,25.110978,1,280,C,8
2018-07-13,8.751774,1,280,C,8
2018-07-14,4.39597,1,280,C,8
2018-07-15,8.359827,1,280,C,8
2018-07-16,9.916854,1,280,C,8
2018-07-17,14.010751,1,280,C,8
2018-07-18,5.824944,1,280,C,8
2018-07-19,9.036662,1,280,C,8
2018-07-20,22.659179,1,280,C,8
2018-07-21,13.926412,1,280,C,8
2018-07-22,15.208389,1,280,C,8
2018-07-23,2.764199,1,280,C,8
2018-07-24,5.609218,1,280,C,8
2018-07-25,18.237054,1,280,C,8
2018-07-26,9.955351,1,280,C,8
2018-07-27,26.414868,1,280,C,8
2018-07-28,28.161279,1,280,C,8
2018-07-29,16.641014,1,280,C,8
2018-07-30,13.741955,1,280,C,8
2018-07-31,12.63956,1,280,C,8
2018-08-01,3.130483,1,280,C,8
2018-08-02,3.810874,1,280,C,8
2018-08-03,4.000175,1,280,C,8
2018-08-04,14.371782,1,280,C,8
2018-08-05,5.718967,1,280,C,8
2018-08-06,4.872242,1,280,C,8
2018-08-07,4.422229,1,280,C,8
2018-08-08,26.387684,1,280,C,8
2018-08-09,20.928751,1,280,C,8
2018-08-10,58.596528,1,280,C,8
2018-08-11,51.31992,1,280,C,8
2018-08-12,12.392827,1,280,C,8
2018-08-13,7.930253,1,280,C,8
2018-08-14,42.23737,1,280,C,8
2018-08-15,24.179461,1,280,C,8
2018-08-16,41.59279,1,280,C,8
2018-08-17,4.440097,1,280,C,8
2018-08-18,28.993472,1,280,C,8
2018-08-19,48.937994,1,280,C,8
2018-08-20,15.570224,1,280,C,8
2018-08-21,0.0,0,280,C,8
2018-08-22,3.61837,1,280,C,8
2018-08-23,34.858959,1,280,C,8
2018-08-24,51.17471,1,280,C,8
2018-08-25,16.831949,1,280,C,8
2018-08-26,32.476837,1,280,C,8
2018-08-27,66.401333,1,280,C,8
2018-08-28,4.721729,1,280,C,8
2018-08-29,7.35205,1,280,C,8
2018-08-30,22.505797,1,280,C,8
2018-08-31,4.775784,1,280,C,8
2018-09-01,2.377157,1,280,C,8
2018-09-02,5.050777,1,280,C,8
2018-09-03,8.047626,1,280,C,8
2018-09-04,5.871076,1,280,C,8
2018-09-05,6.777017,1,280,C,8
2018-09-06,1.748496,1,280,C,8
2018-09-07,38.980838,1,280,C,8
2018-09-08,62.997308,1,280,C,8
2018-09-09,32.117375,1,280,C,8
2018-09-10,18.094474,1,280,C,8
2018-09-11,84.822643,1,280,C,8
2018-09-12,4.283541,1,280,C,8
2018-09-13,2.3531,1,280,C,8
2018-09-14,8.468152,1,280,C,8
2018-09-15,20.255848,1,280,C,8
2018-09-16,18.76186,1,280,C,8
2018-09-17,8.829706,1,280,C,8
2018-09-18,61.648232,1,280,C,8
2018-09-19,79.933998,1,280,C,8
2018-09-20,61.609607,1,280,C,8
2018-09-21,90.700597,1,280,C,8
2018-09-22,44.684437,1,280,C,8
2018-09-23,6.402638,1,280,C,8
2018-09-24,39.108655,1,280,C,8
2018-09-25,3.614945,1,280,C,8
2018-09-26,76.886838,1,280,C,8
2018-09-27,24.270573,1,280,C,8
2018-09-28,18.882501,1,280,C,8
2018-09-29,3.340673,1,280,C,8
2018-09-30,11.658283,1,280,C,8
2018-10-01,22.042626,1,280,C,8
2018-10-02,66.250783,1,280,C,8
2018-10-03,36.235168,1,280,C,8
2018-10-04,23.081804,1,280,C,8
2018-10-05,6.059382,1,280,C,8
2018-10-06,6.525425,1,280,C,8
2018-10-07,5.661555,1,280,C,8
2018-10-08,17.112048,1,280,C,8
2018-10-09,12.746495,1,280,C,8
2018-10-10,8.85708,1,280,C,8
2018-10-11,6.302346,1,280,C,8
2018-10-12,35.621469,1,280,C,8
2018-10-13,21.025605,1,280,C,8
2018-10-14,16.866667,1,280,C,8
2018-10-15,3.55688,1,280,C,8
2018-10-16,4.076343,1,280,C,8
2018-10-17,4.617309,1,280,C,8
2018-10-18,6.782775,1,280,C,8
2018-10-19,0.0,0,280,C,8
2018-10-20,5.095873,1,280,C,8
2018-10-21,18.587759,1,280,C,8
2018-10-22,27.340448,1,280,C,8
2018-10-23,88.094811,1,280,C,8
2018-10-24,77.378518,1,280,C,8
2018-10-25,24.484823,1,280,C,8
2018-10-26,55.858167,1,280,C,8
2018-10-27,9.927361,1,280,C,8
2018-10-28,20.024997,1,280,C,8
2018-10-29,58.519194,1,280,C,8
2018-10-30,69.626649,1,280,C,8
2018-10-31,39.066031,1,280,C,8
2018-11-01,11.207471,1,280,C,8
2018-11-02,21.540976,1,280,C,8
2018-11-03,5.773105,1,280,C,8
2018-11-04,4.056398,1,280,C,8
2018-11-05,5.639184,1,280,C,8
2018-11-06,4.458712,1,280,C,8
2018-11-07,23.18221,1,280,C,8
2018-11-08,14.515213,1,280,C,8
2018-11-09,7.951996,1,280,C,8
2018-11-10,47.9792,1,280,C,8
2018-11-11,53.890109,1,280,C,8
2018-11-12,5.395228,1,280,C,8
2018-11-13,66.0981,1,280,C,8
2018-11-14,14.223832,1,280,C,8
2018-11-15,3.94227,1,280,C,8
2018-11-16,6.050477,1,280,C,8
2018-11-17,34.168251,1,280,C,8
2018-11-18,26.300447,1,280,C,8
2018-11-19,88.649821,1,280,C,8
2018-11-20,90.304039,1,280,C,8
2018-11-21,48.046764,1,280,C,8
2018-11-22,21.171875,1,280,C,8
2018-11-23,10.387825,1,280,C,8
2018-11-24,22.323595,1,280,C,8
2018-11-25,31.681464,1,280,C,8
2018-11-26,42.542343,1,280,C,8
2018-11-27,10.364322,1,280,C,8
2018-11-28,64.571331,1,280,C,8
2018-11-29,83.236176,1,280,C,8
2018-11-30,62.591797,1,280,C,8
2018-12-01,63.294444,1,280,C,8
2018-12-02,76.479011,1,280,C,8
